id,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,BLUEBOOK,TIF,CAR_TYPE,OLDCLAIM,CLM_FREQ,MVR_PTS,CAR_AGE
5509,9-Jul-79,41,0,9,"$129,237 ",No,M,PhD,Lawyer,36,"$25,285 ",2,Pickup,"$20,253 ",3,0,1
5510,14-Oct-99,21,2,1,"$130,000 ",No,F,High School,Home Maker,17,"$28,485 ",13,Van,"$13,379 ",0,4,7
5511,7-Jul-79,41,0,3,"$100,864 ",No,M,PhD,Home Maker,30,"$21,445 ",9,Panel Truck,"$8,529 ",0,5,15
5512,27-Jan-85,36,3,10,"$108,239 ",Yes,F,High School,Clerical,45,"$39,542 ",11,Minivan,"$10,753 ",3,5,2
5513,14-May-01,19,1,13,"$57,126 ",Yes,M,PhD,Clerical,22,"$21,791 ",9,Pickup,"$10,595 ",0,3,7
5514,29-Jan-01,20,4,5,"$84,714 ",Yes,F,Bachelors,Student,20,"$15,601 ",1,Sports Car,"$22,028 ",0,3,2
5515,9-Jun-75,45,0,7,"$43,502 ",No,F,Masters,Professional,16,"$23,220 ",4,Pickup,"$20,601 ",3,10,13
5516,18-May-80,40,3,2,"$146,980 ",Yes,M,High School,Manager,39,"$38,432 ",1,Van,"$6,882 ",3,2,10
5517,4-Jan-92,29,2,4,"$108,822 ",No,M,Bachelors,Clerical,25,"$35,398 ",13,Panel Truck,"$24,572 ",0,5,15
5518,26-Jun-79,41,4,10,"$139,598 ",Yes,M,High School,Blue Collar,15,"$26,619 ",14,Pickup,"$10,380 ",3,9,10
5519,30-May-77,43,2,9,"$122,616 ",No,F,Bachelors,Student,15,"$30,372 ",11,Panel Truck,"$8,812 ",0,10,9
5520,13-Feb-90,30,0,6,"$138,410 ",No,M,Bachelors,Manager,14,"$20,401 ",9,Sports Car,"$11,986 ",0,2,3
5521,7-Mar-98,22,4,11,"$131,604 ",No,M,Masters,Manager,22,"$22,170 ",13,Panel Truck,"$2,149 ",0,4,15
5522,31-Jan-76,45,4,9,"$32,832 ",Yes,F,PhD,Lawyer,14,"$14,088 ",7,Pickup,"$13,145 ",0,8,4
5523,24-Aug-84,36,0,1,"$143,334 ",Yes,F,High School,Doctor,37,"$34,301 ",3,Van,"$13,981 ",0,3,13
5524,5-Nov-00,20,0,7,"$43,353 ",Yes,M,High School,Manager,32,"$34,751 ",1,Sports Car,"$2,648 ",0,4,4
5525,24-May-03,17,2,0,"$57,211 ",Yes,M,Bachelors,Manager,30,"$30,212 ",2,Van,"$22,160 ",0,10,11
5526,4-Jul-92,28,3,7,"$49,633 ",No,M,Bachelors,Professional,30,"$37,737 ",2,Van,"$10,485 ",0,2,8
5527,8-Apr-68,52,2,4,"$33,344 ",No,M,High School,Doctor,43,"$18,346 ",11,SUV,"$2,930 ",0,7,7
5528,8-Aug-89,31,2,2,"$115,799 ",Yes,M,High School,Professional,27,"$36,163 ",4,Panel Truck,"$4,305 ",1,8,2
5529,8-Dec-66,54,0,13,"$141,975 ",Yes,F,Bachelors,Lawyer,12,"$37,719 ",14,Van,"$21,571 ",3,1,13
5530,12-Nov-00,20,3,10,"$97,611 ",No,F,Masters,Professional,11,"$23,629 ",3,Sports Car,"$15,003 ",1,10,12
5531,2-Jan-76,45,1,0,"$116,594 ",No,F,PhD,Doctor,44,"$37,847 ",12,Sports Car,"$8,300 ",0,2,3
5532,19-Sep-68,52,0,4,"$53,166 ",Yes,F,PhD,Manager,24,"$32,321 ",8,Minivan,"$26,056 ",0,2,11
5533,28-Aug-87,33,0,7,"$97,871 ",Yes,F,High School,Clerical,26,"$19,127 ",10,SUV,$542 ,0,2,10
5534,7-Mar-76,44,0,5,"$95,270 ",No,F,Bachelors,Professional,15,"$30,431 ",7,Sports Car,"$9,253 ",1,6,11
5535,7-Dec-93,27,0,10,"$127,721 ",No,F,High School,Clerical,45,"$37,276 ",12,SUV,"$18,277 ",0,10,13
5536,3-Jul-98,22,0,4,"$131,905 ",Yes,F,Bachelors,Home Maker,39,"$16,267 ",1,Minivan,"$16,188 ",0,7,7
5537,4-Jan-01,20,1,11,"$95,968 ",Yes,F,High School,Student,15,"$17,819 ",2,Pickup,"$21,073 ",1,8,5
5538,8-Sep-82,38,2,9,"$41,544 ",No,M,High School,Blue Collar,19,"$14,585 ",13,SUV,"$7,330 ",1,0,5
5539,29-Mar-00,20,3,2,"$127,671 ",No,F,High School,Clerical,13,"$35,061 ",8,SUV,"$18,841 ",0,7,6
5540,7-Dec-83,37,0,6,"$63,797 ",No,M,Bachelors,Professional,18,"$37,622 ",8,Pickup,"$1,875 ",2,5,1
5541,12-Nov-97,23,3,13,"$103,955 ",No,M,High School,Blue Collar,18,"$28,190 ",12,SUV,"$20,108 ",2,6,5
5542,17-Mar-92,28,0,2,"$73,496 ",Yes,F,Masters,Student,40,"$17,979 ",1,Panel Truck,"$22,098 ",1,2,11
5543,16-Jan-83,38,4,2,"$34,831 ",No,F,Bachelors,Student,43,"$33,965 ",6,Minivan,"$12,795 ",0,10,3
5544,14-Mar-94,26,4,3,"$95,223 ",Yes,F,Masters,Lawyer,20,"$15,364 ",2,Minivan,"$1,842 ",0,3,6
5545,15-Jan-91,30,0,5,"$49,558 ",Yes,M,High School,Manager,44,"$30,710 ",6,Pickup,"$1,369 ",3,0,12
5546,25-May-67,53,2,8,"$120,562 ",Yes,M,PhD,Lawyer,36,"$20,908 ",9,Van,"$24,879 ",2,1,1
5547,21-Mar-77,43,0,2,"$61,446 ",Yes,M,Bachelors,Home Maker,38,"$37,514 ",2,Van,"$7,816 ",0,0,10
5548,3-Jan-01,20,0,9,"$103,071 ",No,M,High School,Blue Collar,45,"$35,460 ",14,Panel Truck,"$13,852 ",0,1,10
5549,5-May-82,38,0,6,"$50,615 ",Yes,M,Bachelors,Doctor,29,"$28,033 ",5,SUV,"$12,032 ",0,2,13
5550,20-Oct-75,45,0,8,"$46,117 ",Yes,M,Masters,Manager,11,"$33,555 ",13,Sports Car,"$12,085 ",0,8,8
5551,25-Jan-82,39,3,12,"$91,489 ",Yes,F,PhD,Blue Collar,29,"$31,964 ",8,Pickup,"$23,321 ",0,7,13
5552,5-Aug-02,18,3,9,"$99,750 ",No,F,Bachelors,Blue Collar,36,"$21,778 ",6,SUV,"$8,816 ",3,0,5
5553,17-Nov-94,26,0,11,"$122,842 ",Yes,M,Masters,Student,21,"$32,520 ",14,Panel Truck,"$25,397 ",0,1,1
5554,26-Nov-03,17,0,12,"$112,498 ",Yes,M,High School,Manager,42,"$25,614 ",13,Minivan,"$22,835 ",0,10,14
5555,29-Apr-82,38,1,4,"$126,151 ",Yes,M,Masters,Blue Collar,17,"$19,682 ",3,Van,"$6,227 ",0,8,5
5556,21-Nov-80,40,1,6,"$78,173 ",Yes,M,High School,Lawyer,13,"$38,196 ",9,Pickup,$507 ,1,9,13
5557,17-Nov-94,26,0,0,"$101,686 ",No,M,Masters,Lawyer,25,"$38,819 ",6,Van,"$15,759 ",0,10,11
5558,19-Feb-96,24,2,1,"$135,349 ",No,M,Bachelors,Doctor,18,"$14,374 ",7,Sports Car,"$3,807 ",0,8,1
5559,25-Feb-90,30,0,13,"$35,189 ",Yes,M,PhD,Student,22,"$24,068 ",14,Pickup,"$3,929 ",3,4,6
5560,11-Jan-71,50,0,8,"$62,717 ",Yes,M,Bachelors,Student,11,"$24,819 ",15,Sports Car,"$7,893 ",2,2,4
5561,31-Mar-77,43,3,12,"$77,390 ",No,M,High School,Home Maker,40,"$28,034 ",13,Panel Truck,"$12,941 ",1,3,8
5562,25-May-85,35,3,4,"$106,230 ",Yes,F,PhD,Professional,34,"$28,192 ",3,Van,"$19,839 ",0,4,7
5563,30-Oct-67,53,1,1,"$89,003 ",Yes,M,Bachelors,Student,33,"$31,756 ",1,Sports Car,"$19,712 ",0,8,15
5564,24-Jun-90,30,2,5,"$111,905 ",Yes,F,PhD,Student,40,"$25,028 ",5,Panel Truck,"$2,291 ",0,3,5
5565,22-Aug-65,55,1,1,"$43,017 ",Yes,M,High School,Doctor,43,"$20,533 ",1,Pickup,"$24,135 ",0,2,0
5566,19-May-03,17,2,7,"$132,337 ",Yes,M,High School,Manager,19,"$36,498 ",11,Minivan,"$12,614 ",0,0,11
5567,12-Oct-90,30,0,0,"$34,622 ",Yes,M,High School,Professional,43,"$15,007 ",14,Minivan,"$20,409 ",0,5,3
5568,3-May-92,28,2,0,"$44,785 ",No,M,Masters,Lawyer,26,"$16,117 ",10,SUV,"$26,611 ",1,6,15
5569,25-Aug-82,38,2,10,"$49,502 ",Yes,M,High School,Professional,23,"$30,211 ",10,Van,"$21,799 ",3,2,8
5570,25-Jul-66,54,0,7,"$141,817 ",Yes,M,Masters,Doctor,24,"$27,397 ",10,Panel Truck,"$1,917 ",0,4,15
5571,17-Jan-81,40,2,4,"$32,703 ",Yes,F,Masters,Clerical,15,"$15,638 ",7,Sports Car,"$4,432 ",3,7,14
5572,30-Jul-74,46,0,2,"$36,647 ",No,M,PhD,Clerical,15,"$17,317 ",4,Sports Car,"$21,777 ",2,5,7
5573,22-Mar-69,51,1,4,"$100,973 ",Yes,M,Masters,Doctor,28,"$39,130 ",11,Panel Truck,"$13,735 ",0,9,1
5574,16-Mar-73,47,2,5,"$109,970 ",Yes,M,PhD,Professional,43,"$22,146 ",10,Sports Car,"$1,802 ",0,2,11
5575,9-Mar-88,32,0,12,"$133,071 ",Yes,M,Masters,Lawyer,10,"$19,864 ",7,Van,"$7,813 ",2,0,15
5576,1-Aug-73,47,0,8,"$34,837 ",No,F,High School,Manager,23,"$17,479 ",8,Panel Truck,"$25,833 ",1,7,9
5577,29-Jul-77,43,0,6,"$75,183 ",No,M,High School,Manager,25,"$31,268 ",11,Panel Truck,"$11,273 ",0,7,0
5578,5-Apr-85,35,1,10,"$139,528 ",Yes,M,Masters,Home Maker,43,"$36,441 ",13,Van,"$16,781 ",0,8,10
5579,10-Dec-71,49,1,7,"$80,590 ",Yes,M,PhD,Clerical,21,"$19,429 ",15,Van,"$8,744 ",3,2,7
5580,11-Jun-65,55,3,1,"$60,548 ",No,M,Bachelors,Doctor,15,"$32,876 ",3,Sports Car,"$16,039 ",0,8,4
5581,18-Jan-81,40,1,6,"$80,058 ",No,F,PhD,Manager,19,"$32,750 ",5,Van,"$22,196 ",2,8,2
5582,22-Apr-67,53,3,9,"$43,460 ",Yes,M,Masters,Doctor,26,"$15,314 ",12,Van,"$13,372 ",2,2,10
5583,14-Apr-69,51,2,0,"$127,346 ",No,F,High School,Student,32,"$38,946 ",9,Minivan,"$15,752 ",0,7,5
5584,23-Feb-80,40,0,0,"$51,396 ",Yes,F,Masters,Professional,26,"$28,200 ",11,Sports Car,"$23,552 ",2,1,9
5585,23-Aug-77,43,0,12,"$146,489 ",Yes,F,Bachelors,Blue Collar,30,"$32,594 ",4,Panel Truck,"$19,611 ",0,7,13
5586,23-Mar-66,54,4,2,"$59,460 ",No,F,Masters,Lawyer,32,"$19,443 ",4,Van,"$18,537 ",1,6,5
5587,9-Apr-66,54,2,13,"$52,187 ",No,M,PhD,Student,33,"$38,876 ",12,Panel Truck,"$19,441 ",0,0,10
5588,6-Aug-87,33,0,11,"$106,852 ",Yes,M,PhD,Professional,17,"$37,256 ",6,Panel Truck,"$15,164 ",1,8,7
5589,12-Mar-65,55,1,2,"$50,333 ",Yes,M,Masters,Lawyer,24,"$32,685 ",14,Van,"$12,171 ",1,2,3
5590,24-Mar-90,30,4,6,"$43,747 ",No,F,Masters,Lawyer,15,"$21,436 ",14,Minivan,"$15,346 ",0,9,14
5591,19-Jul-78,42,3,13,"$116,527 ",No,F,Bachelors,Clerical,43,"$21,084 ",7,Sports Car,"$24,454 ",0,4,13
5592,5-Dec-78,42,4,11,"$98,369 ",Yes,F,PhD,Manager,24,"$15,028 ",1,SUV,"$14,012 ",0,10,2
5593,20-Oct-99,21,0,1,"$92,608 ",Yes,F,Bachelors,Home Maker,27,"$28,359 ",2,Pickup,"$5,352 ",1,2,5
5594,23-May-80,40,1,13,"$122,402 ",Yes,M,Bachelors,Blue Collar,38,"$24,317 ",6,Minivan,"$18,793 ",2,5,1
5595,18-Jan-01,20,0,6,"$141,492 ",No,M,PhD,Blue Collar,31,"$19,796 ",2,Panel Truck,"$9,810 ",0,5,15
5596,5-Dec-87,33,2,2,"$34,603 ",No,M,Bachelors,Lawyer,12,"$30,706 ",9,Minivan,"$20,216 ",0,10,9
5597,11-Jul-03,17,3,5,"$39,248 ",Yes,M,Masters,Doctor,20,"$25,277 ",10,SUV,"$16,837 ",0,5,3
5598,28-Dec-75,45,3,7,"$30,615 ",No,F,Bachelors,Manager,11,"$15,329 ",3,Pickup,"$8,948 ",0,2,2
5599,16-Jun-02,18,3,2,"$86,988 ",No,F,Bachelors,Home Maker,25,"$38,215 ",7,Sports Car,"$8,905 ",2,9,5
5600,31-Dec-67,53,1,11,"$65,781 ",Yes,M,Masters,Student,38,"$31,052 ",5,Panel Truck,"$18,641 ",1,9,1
5601,2-Nov-93,27,0,4,"$34,902 ",Yes,F,PhD,Lawyer,11,"$36,024 ",4,Minivan,"$20,369 ",0,2,7
5602,17-Mar-72,48,2,9,"$146,505 ",No,M,Bachelors,Lawyer,21,"$21,553 ",10,Pickup,"$22,141 ",0,5,13
5603,5-Nov-76,44,2,8,"$49,644 ",Yes,M,Bachelors,Lawyer,39,"$15,688 ",15,Minivan,"$13,423 ",0,10,7
5604,31-Dec-65,55,2,10,"$107,414 ",Yes,M,High School,Doctor,26,"$22,432 ",7,Minivan,"$3,092 ",2,4,1
5605,2-Nov-77,43,2,5,"$112,560 ",No,M,High School,Doctor,40,"$25,113 ",13,Minivan,"$14,491 ",3,2,10
5606,16-Feb-71,49,1,9,"$148,439 ",No,M,Masters,Blue Collar,24,"$22,114 ",9,Sports Car,"$11,159 ",0,0,6
5607,23-Dec-68,52,3,2,"$104,563 ",Yes,M,High School,Clerical,15,"$28,517 ",4,Minivan,"$1,298 ",0,10,1
5608,3-Apr-71,49,0,7,"$39,555 ",No,M,High School,Clerical,40,"$34,587 ",1,Minivan,"$3,793 ",0,5,4
5609,31-Jan-66,55,0,5,"$130,806 ",No,F,PhD,Manager,21,"$18,509 ",9,Pickup,"$3,653 ",3,5,3
5610,14-Sep-94,26,4,2,"$90,763 ",Yes,M,PhD,Manager,16,"$15,055 ",7,Panel Truck,"$15,041 ",1,7,9
5611,4-Sep-69,51,0,12,"$91,549 ",Yes,F,Bachelors,Blue Collar,42,"$26,973 ",6,Minivan,"$19,368 ",0,4,7
5612,29-Nov-74,46,0,3,"$128,963 ",Yes,F,High School,Lawyer,40,"$39,865 ",9,Pickup,"$4,941 ",3,6,2
5613,16-Nov-96,24,4,8,"$140,400 ",No,F,Bachelors,Clerical,32,"$23,263 ",7,Panel Truck,"$7,746 ",0,6,13
5614,29-Apr-71,49,0,11,"$48,553 ",Yes,M,Masters,Student,32,"$27,140 ",2,Van,"$18,780 ",3,5,0
5615,16-Nov-92,28,0,12,"$119,928 ",Yes,F,Masters,Doctor,11,"$31,625 ",8,SUV,"$8,545 ",0,0,15
5616,13-Aug-74,46,2,2,"$93,603 ",Yes,M,Bachelors,Lawyer,30,"$17,802 ",1,SUV,"$5,841 ",0,3,8
5617,1-Jul-82,38,0,2,"$102,697 ",No,F,Bachelors,Doctor,42,"$25,865 ",2,Pickup,"$13,553 ",2,8,6
5618,11-Aug-65,55,2,12,"$87,341 ",No,F,Bachelors,Student,44,"$17,336 ",15,Pickup,"$7,033 ",2,10,3
5619,14-May-84,36,0,2,"$74,256 ",Yes,F,Bachelors,Lawyer,40,"$33,107 ",7,SUV,"$20,515 ",0,9,12
5620,30-Oct-98,22,2,12,"$61,083 ",No,M,Masters,Lawyer,29,"$17,802 ",3,Pickup,"$18,473 ",0,8,3
5621,19-Apr-01,19,0,12,"$80,905 ",Yes,F,Bachelors,Blue Collar,17,"$25,619 ",7,SUV,$144 ,3,10,5
5622,15-Mar-93,27,0,12,"$45,705 ",No,F,PhD,Lawyer,18,"$19,373 ",7,Panel Truck,"$10,462 ",1,0,9
5623,2-May-88,32,4,11,"$73,548 ",No,M,High School,Clerical,17,"$21,175 ",8,Van,"$16,071 ",0,7,4
5624,26-Jun-67,53,3,12,"$96,263 ",No,F,Bachelors,Lawyer,45,"$36,241 ",4,SUV,"$13,656 ",3,6,0
5625,31-Mar-88,32,0,6,"$134,275 ",No,F,PhD,Student,34,"$16,657 ",11,Minivan,"$5,479 ",2,2,15
5626,16-Apr-80,40,0,1,"$89,385 ",Yes,M,Bachelors,Manager,20,"$29,041 ",2,Panel Truck,"$23,367 ",1,0,15
5627,6-Apr-02,18,0,3,"$67,981 ",Yes,M,High School,Student,15,"$36,874 ",1,Panel Truck,"$16,047 ",0,5,2
5628,10-May-71,49,1,6,"$50,288 ",No,M,High School,Blue Collar,25,"$37,749 ",6,Panel Truck,"$20,930 ",0,5,1
5629,8-Jul-65,55,1,2,"$31,516 ",No,M,Masters,Doctor,17,"$15,761 ",2,Sports Car,"$3,417 ",0,10,8
5630,13-Jun-77,43,0,9,"$104,572 ",No,M,PhD,Professional,11,"$31,151 ",15,Sports Car,"$2,833 ",0,8,0
5631,8-Feb-75,46,0,6,"$115,020 ",No,F,High School,Student,14,"$14,952 ",12,SUV,"$10,170 ",1,7,0
5632,13-Mar-77,43,1,5,"$126,703 ",No,F,PhD,Professional,35,"$14,529 ",10,SUV,"$19,591 ",2,6,1
5633,22-Sep-96,24,1,8,"$144,311 ",Yes,M,Masters,Manager,36,"$28,320 ",15,Pickup,"$17,290 ",0,2,13
5634,26-Apr-79,41,0,11,"$90,932 ",No,M,High School,Blue Collar,43,"$22,080 ",7,Van,"$18,659 ",0,2,2
5635,21-Jun-75,45,0,9,"$98,953 ",No,F,Bachelors,Home Maker,43,"$33,731 ",3,Pickup,"$3,824 ",0,9,1
5636,28-Aug-71,49,0,12,"$83,714 ",No,F,Masters,Manager,29,"$37,338 ",3,SUV,"$11,241 ",3,4,12
5637,6-Feb-97,23,0,13,"$125,833 ",No,F,Bachelors,Home Maker,36,"$22,369 ",1,Sports Car,"$3,410 ",3,10,0
5638,18-Nov-75,45,4,7,"$125,317 ",Yes,F,High School,Student,37,"$15,732 ",9,Van,"$12,649 ",0,4,9
5639,23-Feb-84,36,0,3,"$48,570 ",Yes,F,Masters,Student,11,"$16,942 ",15,Sports Car,"$21,027 ",0,10,13
5640,6-Aug-93,27,1,8,"$126,364 ",No,F,Bachelors,Lawyer,15,"$19,393 ",1,Sports Car,"$15,836 ",1,3,10
5641,14-Aug-67,53,1,9,"$49,402 ",No,F,PhD,Professional,23,"$23,802 ",10,Van,"$7,946 ",1,3,4
5642,27-Jul-99,21,3,13,"$121,699 ",No,F,High School,Student,19,"$24,558 ",10,SUV,"$7,616 ",3,4,6
5643,14-Aug-81,39,2,4,"$105,666 ",Yes,M,Bachelors,Doctor,22,"$32,853 ",6,Van,"$21,404 ",0,10,5
5644,17-Feb-01,19,0,8,"$113,710 ",Yes,F,Bachelors,Blue Collar,22,"$38,336 ",2,Minivan,$246 ,0,9,0
5645,20-Dec-97,23,3,2,"$39,153 ",Yes,M,High School,Doctor,27,"$31,516 ",10,Pickup,"$3,004 ",2,5,9
5646,3-Apr-84,36,4,13,"$137,763 ",No,F,High School,Student,20,"$24,792 ",13,Sports Car,"$4,024 ",1,10,4
5647,13-Nov-90,30,1,13,"$46,652 ",No,F,High School,Home Maker,27,"$21,177 ",2,Pickup,"$6,844 ",0,5,14
5648,18-Jan-78,43,0,5,"$119,988 ",No,F,Masters,Lawyer,24,"$31,016 ",13,Minivan,"$17,253 ",2,9,13
5649,20-Jul-74,46,0,4,"$98,762 ",Yes,M,High School,Clerical,20,"$19,298 ",7,Van,"$1,500 ",0,8,1
5650,30-Oct-88,32,0,2,"$132,263 ",Yes,F,PhD,Doctor,18,"$28,672 ",12,SUV,"$18,769 ",1,3,14
5651,3-May-78,42,3,10,"$70,375 ",Yes,F,Masters,Professional,14,"$15,203 ",7,Pickup,"$2,730 ",0,6,5
5652,27-Apr-81,39,2,6,"$125,877 ",No,M,Bachelors,Lawyer,19,"$26,934 ",11,Minivan,"$9,528 ",0,2,12
5653,13-Sep-70,50,0,1,"$96,797 ",No,F,Masters,Doctor,31,"$39,523 ",8,Minivan,"$26,534 ",0,8,8
5654,18-Nov-94,26,1,11,"$115,815 ",Yes,M,Masters,Clerical,26,"$15,048 ",4,Minivan,"$24,060 ",0,4,12
5655,25-Sep-72,48,3,6,"$106,113 ",Yes,F,Bachelors,Student,28,"$35,292 ",15,Van,"$25,266 ",0,2,11
5656,10-Oct-66,54,0,11,"$43,207 ",Yes,F,Masters,Manager,38,"$24,745 ",11,Panel Truck,"$3,896 ",1,8,13
5657,4-Dec-89,31,0,2,"$50,019 ",No,F,High School,Blue Collar,17,"$18,982 ",10,SUV,"$24,973 ",0,7,13
5658,30-Jun-92,28,0,9,"$43,628 ",Yes,F,Bachelors,Home Maker,17,"$34,252 ",12,Pickup,"$14,423 ",0,2,14
5659,29-Oct-93,27,0,13,"$110,988 ",No,F,High School,Lawyer,22,"$21,089 ",5,Pickup,"$26,702 ",0,3,4
5660,30-Mar-91,29,3,6,"$33,388 ",No,F,High School,Lawyer,16,"$17,135 ",9,Minivan,"$1,400 ",0,3,15
5661,4-Mar-69,51,0,13,"$95,043 ",Yes,F,PhD,Blue Collar,22,"$25,173 ",10,Sports Car,"$12,424 ",3,6,11
5662,22-Jun-77,43,3,2,"$120,282 ",No,M,Bachelors,Doctor,33,"$31,402 ",15,Sports Car,"$14,254 ",0,0,14
5663,17-Jan-79,42,0,9,"$85,108 ",Yes,F,High School,Blue Collar,25,"$22,050 ",6,SUV,"$5,755 ",3,7,6
5664,31-Oct-79,41,0,6,"$124,267 ",Yes,M,Bachelors,Home Maker,41,"$29,275 ",10,Pickup,"$7,388 ",0,0,3
5665,12-Sep-92,28,3,13,"$134,251 ",No,M,Bachelors,Student,39,"$31,042 ",9,SUV,"$8,083 ",0,1,2
5666,21-Oct-02,18,0,8,"$37,790 ",Yes,F,Masters,Lawyer,43,"$22,116 ",6,Pickup,"$16,174 ",0,2,7
5667,31-Jan-03,18,0,7,"$90,249 ",No,M,Bachelors,Lawyer,21,"$23,990 ",11,Van,"$3,658 ",0,2,2
5668,20-Sep-74,46,3,7,"$127,305 ",Yes,F,High School,Home Maker,37,"$31,337 ",10,Van,"$24,238 ",3,2,8
5669,4-Oct-67,53,0,9,"$61,586 ",Yes,M,PhD,Blue Collar,17,"$16,001 ",7,Van,"$4,993 ",3,0,6
5670,25-Dec-95,25,3,11,"$142,465 ",No,F,High School,Manager,39,"$35,653 ",13,SUV,"$5,372 ",0,2,2
5671,14-Feb-86,34,0,6,"$45,073 ",No,M,High School,Doctor,13,"$36,176 ",6,Sports Car,"$7,267 ",0,10,4
5672,23-Aug-71,49,0,10,"$63,604 ",Yes,F,High School,Blue Collar,24,"$25,215 ",3,Minivan,"$2,761 ",0,3,12
5673,19-Apr-90,30,0,4,"$41,231 ",No,F,High School,Professional,12,"$36,488 ",1,Van,"$8,751 ",0,0,6
5674,9-Jan-96,25,0,11,"$95,503 ",No,F,PhD,Blue Collar,14,"$31,433 ",3,Sports Car,"$2,126 ",3,5,14
5675,17-Jul-85,35,1,8,"$113,336 ",No,F,High School,Doctor,12,"$38,057 ",3,Van,"$3,045 ",0,10,9
5676,2-Jan-96,25,3,13,"$59,171 ",Yes,F,PhD,Professional,27,"$24,814 ",4,Panel Truck,"$5,637 ",0,7,4
5677,27-Nov-00,20,4,4,"$90,883 ",No,M,Masters,Home Maker,32,"$24,042 ",2,Van,"$13,383 ",0,9,1
5678,22-Aug-65,55,3,4,"$98,214 ",Yes,F,Masters,Blue Collar,40,"$21,976 ",4,SUV,"$26,773 ",1,2,1
5679,5-Jul-76,44,3,1,"$133,339 ",No,F,Bachelors,Student,20,"$37,497 ",12,SUV,"$6,099 ",3,6,10
5680,2-Sep-99,21,0,9,"$122,892 ",No,M,PhD,Doctor,22,"$32,264 ",13,Pickup,"$20,140 ",1,0,11
5681,15-Aug-72,48,1,2,"$108,345 ",No,M,PhD,Professional,39,"$26,412 ",1,SUV,"$18,503 ",0,2,8
5682,26-Jan-01,20,4,13,"$90,234 ",No,F,Masters,Professional,30,"$28,587 ",3,Sports Car,"$12,115 ",0,7,0
5683,8-Jun-79,41,2,2,"$103,224 ",No,F,PhD,Home Maker,45,"$38,961 ",9,Van,"$1,709 ",1,0,10
5684,5-Sep-89,31,0,6,"$104,517 ",Yes,M,PhD,Manager,35,"$24,546 ",7,Pickup,"$6,193 ",0,2,14
5685,9-Sep-88,32,0,8,"$35,126 ",No,M,High School,Home Maker,20,"$30,572 ",12,Van,"$14,327 ",2,10,3
5686,31-May-75,45,0,2,"$85,898 ",No,M,Bachelors,Home Maker,19,"$28,290 ",9,Minivan,"$17,689 ",0,2,10
5687,19-Apr-69,51,2,8,"$87,809 ",Yes,F,PhD,Professional,35,"$31,602 ",2,Minivan,"$23,836 ",2,1,15
5688,14-Jul-96,24,2,2,"$63,049 ",No,F,High School,Doctor,34,"$14,525 ",12,Van,$61 ,0,8,9
5689,12-Jan-75,46,2,9,"$145,370 ",Yes,F,Masters,Manager,40,"$26,298 ",8,Pickup,"$1,585 ",1,7,0
5690,19-Sep-76,44,2,13,"$55,899 ",No,F,Masters,Clerical,28,"$16,900 ",15,Minivan,"$25,974 ",3,10,9
5691,17-Oct-97,23,2,4,"$90,523 ",Yes,M,Masters,Professional,23,"$15,140 ",6,Pickup,"$3,991 ",1,8,13
5692,6-Feb-73,48,2,2,"$32,967 ",No,M,Masters,Professional,18,"$21,757 ",6,Sports Car,"$10,530 ",0,2,0
5693,31-Dec-94,26,4,9,"$69,126 ",Yes,F,High School,Clerical,44,"$28,171 ",1,SUV,"$22,901 ",0,6,3
5694,1-Oct-98,22,0,8,"$138,521 ",Yes,F,Masters,Lawyer,15,"$35,167 ",11,SUV,"$24,827 ",0,10,0
5695,5-Jul-80,40,2,10,"$95,519 ",Yes,M,PhD,Manager,38,"$38,486 ",12,Pickup,"$11,040 ",2,8,13
5696,27-Oct-88,32,0,11,"$142,442 ",No,M,Masters,Professional,15,"$39,926 ",5,Sports Car,"$11,351 ",0,5,0
5697,26-Jul-79,41,0,8,"$109,582 ",No,F,Masters,Blue Collar,23,"$23,907 ",8,Sports Car,"$6,806 ",0,5,5
5698,23-Feb-72,48,0,0,"$107,830 ",No,M,PhD,Clerical,24,"$33,880 ",7,Pickup,"$21,276 ",0,2,3
5699,26-May-67,53,0,4,"$147,576 ",No,M,Bachelors,Blue Collar,31,"$16,604 ",15,Sports Car,"$8,621 ",3,9,5
5700,22-Sep-72,48,2,8,"$43,923 ",No,M,High School,Doctor,45,"$17,258 ",13,SUV,"$17,483 ",3,9,13
5701,15-Sep-85,35,3,10,"$114,056 ",Yes,M,Masters,Manager,36,"$20,577 ",7,SUV,"$21,256 ",0,2,5
5702,28-Feb-72,48,2,8,"$39,032 ",No,M,High School,Manager,20,"$36,521 ",6,Pickup,"$24,880 ",0,1,5
5703,11-Nov-77,43,0,12,"$123,349 ",Yes,M,PhD,Doctor,31,"$22,246 ",7,Panel Truck,"$11,310 ",0,8,2
5704,4-Oct-83,37,0,0,"$75,680 ",No,M,PhD,Professional,18,"$19,461 ",15,Sports Car,"$9,694 ",0,6,12
5705,22-Nov-67,53,0,4,"$132,750 ",No,M,Masters,Professional,36,"$26,908 ",10,Pickup,"$17,483 ",0,4,15
5706,30-Dec-75,45,3,12,"$148,536 ",Yes,F,PhD,Blue Collar,35,"$23,167 ",14,Panel Truck,"$3,712 ",0,8,14
